image_name,extracted_text,cleaned_text,confidence
5949345152205785894_121.jpg,7:27 آ ٦٥٥ Search X For Vou Trending News Sports Entert Who to follow Mchamed Alrefaee follows 5 5 رصد Follow @RassdNewsN والعربيء تنقل الأخبار منصة إعلامية مهتمة بالشأن ج٠٠ لحظة بلحظة وتعمل على إنتاج محتوى خبريء سيا OSAMA follows ٧غقنا belN SPORTS Follow 79015؟ @beINSPORTS في الشرق الأوسط وشمال الحساب الر الأخبار الرياضية على تابع Mohamed Alrefaee and ليفربول follow EPL World Follow @EPLworIc الكرة المتخصصة في تفطية المنصة العربية linktreedeplworld الإنجليزية والعالمية بكل تفاصيلها Show more Business news Forbes @Forbes 15h Quote of the day #qotd شبكة المصلي لسسي أفريقيا . سمي = آخر نادي الأولى,7 27 655 Search For Vou Trending News Sports Entert Who to follow Mchamed Alrefaee follows 5 5 رصد Follow RassdNewsN والعربيء تنقل الأخبار منصة إعلامية مهتمة بالشأن ج00 لحظة بلحظة وتعمل على إنتاج محتوى خبريء سيا OSAMA follows 7غقنا belN SPORTS Follow 79015؟ beINSPORTS في الشرق الأوسط وشمال الحساب الر الأخبار الرياضية على تابع Mohamed Alrefaee and ليفربول follow EPL World Follow EPLworIc الكرة المتخصصة في تفطية المنصة العربية linktreedeplworld الإنجليزية والعالمية بكل تفاصيلها Show more Business news Forbes Forbes 15h Quote of the day qotd شبكة المصلي لسسي أفريقيا . سمي آخر نادي الأولى,0.7181
5949345152205785885_121.jpg,"7:30  ٥ technology ٦' Top Latest People Media Lists View all Python Developer @Py.. 18 Dec Layers of Al Artificial intelligence is not a single technology but a layered system where each level builds on the previous one It starts with Alas the broad concept, moves into machine learning that learns from data, neural networks inspired by the human brain, and deep Show more Layers of Al Artificial Intelligence ر٥٤ناءا ١٨ Pabatias  ٢ ٤٤١٨٢٥٢٤٤١٨٤ Loaing  Seecch Accenniuon  ؛٤٦٥١٨ ٤١ ٢١؟ب٢؛ب٤ ٢٦ ٥٦٦٢٦ ٤ulدl٨n ١٤١٦١٢ Copriilvg Computng ٩٦٢٥٤٤٨٦٤٨٥٨ ٢٨٢٨٧١٦٨٤ Machine Laaming Kwiens P١ ٢٦٩P٤٦؟٣٨٦١ ٨٤؛٥٨،،٥٦٦٨ ٢٨٥،٩١١ [rcifدn T!5 ٨٢٣٤٩٥٨؛٣ ٥١٢ ٦٨١ ١ LgtslIr H1اع!lاII KNa are!!il Mrigرhداet Suppax1 اعداناer Iichmau ،٦١ ١ ٤ ٦ Batte Naural Networks BulLعniIII AlnقIIIIE ٥٢I'٥R٥١ ٦؛٨،٢ ٦٥٥١١ Batku ٧uEgalin ILi٠LuB- FgILEUIrDI Fccd Fariard Mshurk ٨١٥٨؟٢؟٦ Hsplicl Motasra Roaurent Neural Mchuar Deep Leaming CNMFIIRBiturins Buhaen 0!٧٢٥I Tu؟ IRf 5nor ٨،h؟ nJj٤٨T٢٦5 frfaaraliunkl A٠l٥٤٨c٢3ق٥٥ T3٢٨ ١٥؟٢i ٧٧٤١٧٥٢١ ٢ ١١٥م٥ S٥ ٤٦٠rدa٨lzl٣د| ٨٥s Generabv ٨4ا RLF fFقlnlu [ LE3I٥٧ و٠ g٨ر٤  ٢؟ ٧٢ ٦ ١٨٨ ٤P؛٤ha٢٧ ٦٦٨٧٦٨٢ ١ fearing aneratatwad5ئ ٢3د ١٦٥ ٤٥٧٨٥٥٦١٦٨ Diffusion Wadels ١ ٥١ ٥٨٥٢ ٨١٧ L٥٨٩١٨٦١٨ Agentic 4l ٨١٥٢بب١ ١٦٦٨٥١٢١٥ :،٨٥٨١  T؟١ب'؟ 4،٦٨١-١١٦رر١١ F.!4If;4 |.05r: Wrk II٥+ Fر IوIIFIHi٥I ؟٨١ذ ٦٩ ٨١ Rel onilng لدعا ق ٥- 177497 ٥٨ ٧٥٧ذق٥٦ا ؟٦٠5١٥٥.؛٥49١٥ ؟٨٥٨٥٧؟٥٧٠ 051 17342 01.1K ||,/ 51.2K Technology )Technologyvid 3d ٠ع م رام 420٢ 7 ٥r٤P ٨٢0?٨","7 30 5 technology 6 Top Latest People Media Lists View all Python Developer Py.. 18 Dec Layers of Al Artificial intelligence is not single technology but layered system where each level builds on the previous one It starts with Alas the broad concept, moves into machine learning that learns from data, neural networks inspired by the human brain, and deep Show more Layers of Al Artificial Intelligence ر54ناءا 18 Pabatias 2 441825244184 Loaing Seecch Accenniuon ؛46518 41 21 ب2 ب4 26 56626 4ulدl8n 141612 Copriilvg Computng 962544864858 282871684 Machine Laaming Kwiens P1 269P46 3861 84 58،،5668 285 911 rcifدn !5 8234958 3 512 681 1 LgtslIr H1اع!lاII KNa are!!il Mrigرhداet Suppax1 اعداناer Iichmau ،61 1 4 6 Batte Naural Networks BulLعniIII AlnقIIIIE 52I 5R51 6 8 2 65511 Batku 7uEgalin ILi0LuB- FgILEUIrDI Fccd Fariard Mshurk 8158 2 6 Hsplicl Motasra Roaurent Neural Mchuar Deep Leaming CNMFIIRBiturins Buhaen 0!725I Tu؟ IRf 5nor 8 ؟ nJj48T265 frfaaraliunkl A0l548c23ق55 T328 15 2i 77417521 2 115م5 S5 460rدa8lzl3د 85s Generabv 84ا RLF fFقlnlu LE3I57 و0 g8ر4 2؟ 72 6 188 4P 4ha27 6687682 1 fearing aneratatwad5ئ 23د 165 4578556168 Diffusion Wadels 1 51 5852 817 L58918618 Agentic 4l 8152بب1 166851215 ،8581 1ب ؟ 4 681-116رر11 .!4If 4 .05r Wrk II5 Fر IوIIFIHi5I ؟81ذ 69 81 Rel onilng لدعا 5- 177497 58 757ذق56ا ؟605155.؛54915 ؟85857 570 051 17342 01.1K , 51.2K Technology Technologyvid 3d 0ع رام 4202 7 5r4P 820?8",0.3023
5949345152205785881_121.jpg,"7:31 ٥٥ food Top Latest People Media Lists Food Blogger @foodietechl ل2 What will you pair this char siu chicken with 025 1173 869 9.1 /ر٨ [ ~ Gully Foyle #UKTrade Ter   1d 0 Good morning @nowak_paul seems youre all over the press this morning, saying Labour should explore rejoining the EU Customs Union because ""food prices are too high"". Food prices are higher on average in t and food price inflation since Brexit ٦3 been worse than the UK ٦٢٦ ه٠-ع مم اا ~٧٠٠٠٧٠ت ا٨ /٤ ٥٨٦ ٨٨١ ٩","7 31 55 food Top Latest People Media Lists Food Blogger foodietechl ل2 What will you pair this char siu chicken with 025 1173 869 9.1 ر8 Gully Foyle UKTrade Ter 1d 0 Good morning nowak_paul seems youre all over the press this morning, saying Labour should explore rejoining the EU Customs Union because food prices are too high . Food prices are higher on average in and food price inflation since Brexit 63 been worse than the UK 626 ه0- مم اا 700070ت ا8 4 586 881 9",0.5755
5949345152205785910_121.jpg,"7:48 ٥٦٥٥ # ليلي _ عبداللطيف ٦ Top Latest People Media Lists الله .Ktkl٦@ لا اله الا الله محمد رسو 9h 0 - يف # ليلى _ عبداللط يفعلها قبل كان النبي 7 كأن النبي ٦ة يتوضأ قبل النوم. بيته قبل يسلم على كان النبي ينام على يثبكه الذيمن  كان النبي يده تحت خده الأيمن  ت# يدعو الله كال كان النبي 5 يمسح بيده على فراشه قبل الذوم, كان النبي = يجمع كفيه ويقرا فيمما الإخلاص والمعوذتين ثم يمسح بشما حسد تن قبل النوم ررعنة يمكن ان يجلب الراحة والطمانينة للنفس 02 1716 19K /ر|| lZlzocc@ ام رآذت 4h الدفع ؟؟ وين افا طلعت تنبأت عبداللطيف ايش !؟ ملكة التوقعات ومدرى طلع كله خرطي ا! قها أصلا الشرهة على إللى كان +3 أشياء النوم :  أهل النوم . يضع  كان النبي قبل  الذوم .  النبي سورة قبل  النوم . اتباع ' النبب # ليلي _ مسبقة يصد","7 48 5655 ليلي _ عبداللطيف 6 Top Latest People Media Lists الله .Ktkl6 لا اله الا الله محمد رسو 9h 0 - يف ليلى _ عبداللط يفعلها قبل كان النبي 7 كأن النبي 6ة يتوضأ قبل النوم. بيته قبل يسلم على كان النبي ينام على يثبكه الذيمن كان النبي يده تحت خده الأيمن يدعو الله كال كان النبي 5 يمسح بيده على فراشه قبل الذوم, كان النبي يجمع كفيه ويقرا فيمما الإخلاص والمعوذتين ثم يمسح بشما حسد تن قبل النوم ررعنة يمكن ان يجلب الراحة والطمانينة للنفس 02 1716 19K lZlzocc ام رآذت 4h الدفع ؟؟ وين افا طلعت تنبأت عبداللطيف ايش !؟ ملكة التوقعات ومدرى طلع كله خرطي ! قها أصلا الشرهة على إللى كان 3 أشياء النوم أهل النوم . يضع كان النبي قبل الذوم . النبي سورة قبل النوم . اتباع النبب ليلي _ مسبقة يصد",0.6232
5949345152205785901_121.jpg,7:49 0540547... مفيز بسعل # هشتاقك ٦ Top Latest People Media Lists ٧ ٨|/ 195 اا % bassion BassionBerry 1d _0540547049 باشن توت _ مميز # هشتاقك _ بسعر واعمل متابعة صلي علي يرحب بكم في جميع جديد وكل ليصلك 0:08 12 230 /ر|| salimrashed75@ سالم 1d _ مميز 0540547049 بسعر # هشتاقك +3 Berry النبب الفروع العروض,7 49 0540547... مفيز بسعل هشتاقك 6 Top Latest People Media Lists 7 8 195 اا bassion BassionBerry 1d _0540547049 باشن توت _ مميز هشتاقك _ بسعر واعمل متابعة صلي علي يرحب بكم في جميع جديد وكل ليصلك 0 08 12 230 salimrashed75 سالم 1d _ مميز 0540547049 بسعر هشتاقك 3 Berry النبب الفروع العروض,0.73
5949345152205785912_121.jpg,"7:47 ميمز Top Latest People Media Lists rere2062004@ أرشف 6h بل مفيش ميمز هو قلقر لااملك للغد سوى قلق 12 /ر|| ~ lexi 2x @irencirt = 6h متحسسين من ميم زما يقصدهم اكثرميم زعادى ينزلونه ضد ليكويد مع Confidence 171 85 ||,/ 4.5K 7h ٠ yjz_W@ غيث الفنهك نفسيا Replying to @marinacherryk ى ديربالج نسوىج مىمذ 91 1 ||/ 59 < 2( @RAVEN lrevxo 7h Replying to @zozofcb8 and @Erwin Rommel8 تعليقات الاجانب متضايقين من هالشفلة كيف شف اشياء المثلية حرفيأ بكل شفلة وكيف انه ف +3 يحشروها علاقة بس لحلقة وهالمشهد بالذات صارعليه ميمز موطبيعي منشن المهم","7 47 ميمز Top Latest People Media Lists rere2062004 أرشف 6h بل مفيش ميمز هو قلقر لااملك للغد سوى قلق 12 lexi 2x irencirt 6h متحسسين من ميم زما يقصدهم اكثرميم زعادى ينزلونه ضد ليكويد مع Confidence 171 85 , 4.5K 7h 0 yjz_W غيث الفنهك نفسيا Replying to marinacherryk ديربالج نسوىج مىمذ 91 1 59 2 RAVEN lrevxo 7h Replying to zozofcb8 and Erwin Rommel8 تعليقات الاجانب متضايقين من هالشفلة كيف شف اشياء المثلية حرفيأ بكل شفلة وكيف انه 3 يحشروها علاقة بس لحلقة وهالمشهد بالذات صارعليه ميمز موطبيعي منشن المهم",0.6707
5949345152205785892_121.jpg,"7:27 ٥ ،٥٥ ٦ Search X For Vou Trending News Sports Entert '1.3( 125.6| 077.6K 4|,/ 4.6M1 ٨ ~8 Fabrizio Romano @Fabrizi  . 13h Raphinha has won the Best La Liga Player at the Globe Soccer Award 809 174.6| 68.4/( ٦،٦ ٨١١١M ٨ MLFootball @MLFootball 7h ٥٥٥ ٦ ٥ ٢ HEARTBREAKING: #NFL legend Philip Rivers was emotional talking about today being the last game of his iconic career got three bonus games that never saw coming, and couldn t be more grateful ? Rivers says that he will not unretire a","7 27 5 ،55 6 Search For Vou Trending News Sports Entert 1.3 125.6 077.6K 4 , 4.6M1 8 8 Fabrizio Romano Fabrizi . 13h Raphinha has won the Best La Liga Player at the Globe Soccer Award 809 174.6 68.4 6 6 8111M 8 MLFootball MLFootball 7h 555 6 5 2 HEARTBREAKING NFL legend Philip Rivers was emotional talking about today being the last game of his iconic career got three bonus games that never saw coming, and couldn be more grateful ? Rivers says that he will not unretire",0.6008
5949345152205785913_121.jpg,"7:47 ميمز ٦ Top Latest People Media Lists ana_leh21@ انهياداتيى 26m العيال اللي عمالة تعمل ميمزعلى حواران اول ما النت يفصل الموضوع منكم لله بابا لازم نجدده عشان ٦ ١١ kim7ز Bano @ غيمة 1h تاخذوهم الوحيدة كاعدة يمكن عيم زمن تكعدون bruh @bruh8842 2h ADOR plans to sue Daniel later today for contractual penalties and damages, with the claimed amount expected to reach 1OOs of billions of won, based on clauses in her exclusive contract &po.. /|/ 262 ~ alkkkkkk@ دحيم 2h Replying to @3nitlO اجانب موب عاقل يامواليد شيكاغو صرت تستخم , 91 12 ٦٦ ١١١١ ~ د. نوسف @dI_X٧_ 3h Replying to @Hsmyalg79 and ___||ii66 مقصودة لا ٥ذا ميمز معروف استعملوه بكل شىء 8 /ر|| ٥ ~ Roberto Rocha Neguinho Beto 3h Auto-critica do nego Beto Rocha: جعلى خبران تو جعلى خبرار دا انترنيث professorrobertorocha blogsp +3 2025/12/ 5 |ر| ~ قفش المذاكرة العموم  الارمي انب اتمنى مىمز العدى فمو","7 47 ميمز 6 Top Latest People Media Lists ana_leh21 انهياداتيى 26m العيال اللي عمالة تعمل ميمزعلى حواران اول ما النت يفصل الموضوع منكم لله بابا لازم نجدده عشان 6 11 kim7ز Bano غيمة 1h تاخذوهم الوحيدة كاعدة يمكن عيم زمن تكعدون bruh bruh8842 2h ADOR plans to sue Daniel later today for contractual penalties and damages, with the claimed amount expected to reach 1OOs of billions of won, based on clauses in her exclusive contract po.. 262 alkkkkkk دحيم 2h Replying to 3nitlO اجانب موب عاقل يامواليد شيكاغو صرت تستخم , 91 12 66 1111 . نوسف dI_X7_ 3h Replying to Hsmyalg79 and ___ ii66 مقصودة لا 5ذا ميمز معروف استعملوه بكل شىء 8 5 Roberto Rocha Neguinho Beto 3h Auto-critica do nego Beto Rocha جعلى خبران تو جعلى خبرار دا انترنيث professorrobertorocha blogsp 3 2025 12 5 قفش المذاكرة العموم الارمي انب اتمنى مىمز العدى فمو",0.6357
5949345152205785886_121.jpg,"7:29 ٥ music Top Latest People Media Lists Anissa @SimplyAnnisa 35m1 Ayoung woman at a night music festival wearing a black lace bustier bodysuit and loose brown leather joggers  She has long wavy hair and is wearing a necklace  Low angle shot, flash photography, crowded concert background with stage lights and trusses in the distance, energetic Show more 179 026 402 /ر|| @notsorealfgs 2d music saved me 98 1717.4K 40.5/ /|,/ 2.4M/ Beauty of music and natur  . 1d This is the Amur leopard one of the rarest leopard subspecies still surviving in the world, native to the Primorye region in southeastern Russia ancd northern China ٦3","7 29 5 music Top Latest People Media Lists Anissa SimplyAnnisa 35m1 Ayoung woman at night music festival wearing black lace bustier bodysuit and loose brown leather joggers She has long wavy hair and is wearing necklace Low angle shot, flash photography, crowded concert background with stage lights and trusses in the distance, energetic Show more 179 026 402 notsorealfgs 2d music saved me 98 1717.4K 40.5 , 2.4M Beauty of music and natur . 1d This is the Amur leopard one of the rarest leopard subspecies still surviving in the world, native to the Primorye region in southeastern Russia ancd northern China 63",0.6431
5949345152205785898_121.jpg,"7:32 technology ٦' Top Latest People Media Lists #BreaxingNews #Lhina # Iecnnology #lndustry #Economy 17 7 /ر|ر Sheikh Silicon @SheikhSili.. ٦m 0 You know that @brevis zk ZK coprocessor technology fundamentally changes the game for DeFi reward distribution by giving smart contracts memory trustless access to full historical on-chain data across chains, with verifiable computations via zero knowledge proof This directly Show more B؟EV|S 04 17 40 /ر|| ٨ ~8 Juan M Fernandez A. @LOVE ٦m  Webb telescope detects possible life on K2 18b. Heres the evidence msn com en-us/ news tec  17 ٦ ٨١١١ Cn~ @AMVTCjZNaf6thzj 1m The potential for blockchain technol enhance cybersecurity includes secu +3 sharing, identity management, and thi a+on+inn","7 32 technology 6 Top Latest People Media Lists BreaxingNews Lhina Iecnnology lndustry Economy 17 7 Sheikh Silicon SheikhSili.. 6m 0 You know that brevis zk ZK coprocessor technology fundamentally changes the game for DeFi reward distribution by giving smart contracts memory trustless access to full historical on-chain data across chains, with verifiable computations via zero knowledge proof This directly Show more EV 04 17 40 8 8 Juan Fernandez . LOVE 6m Webb telescope detects possible life on K2 18b. Heres the evidence msn com en-us news tec 17 6 8111 Cn AMVTCjZNaf6thzj 1m The potential for blockchain technol enhance cybersecurity includes secu 3 sharing, identity management, and thi on inn",0.5957
5949345152205785899_121.jpg,7:32 technology ٦ Top Latest People Media Lists Ser Senseiy YF John Whick 195 Not the Al saying exactly what the point was even the technology knows itis just a tool these innovations wanna kill you not the Al itself اا٧ اا ا 1 1٦٢ ٢٠٧ believe its possible Mly 4ا Thats a pretty big concern  don't think Alis going to start eliminating humans  Im designed to be helpful and harmless and safety is a top priority Al is a tool and like any tool it can be used for good bad It really depends on the people who are developing and using it Chat [٥ The ١١٨ ١ ٤ R P $ H K ارا ٨ Kamini Sarang @KaminiS93 445 +3 ٦ م٠,7 32 technology 6 Top Latest People Media Lists Ser Senseiy YF John Whick 195 Not the Al saying exactly what the point was even the technology knows itis just tool these innovations wanna kill you not the Al itself اا7 اا 1 162 207 believe its possible Mly 4ا Thats pretty big concern don think Alis going to start eliminating humans Im designed to be helpful and harmless and safety is top priority Al is tool and like any tool it can be used for good bad It really depends on the people who are developing and using it Chat 5 The 118 1 4 ارا 8 Kamini Sarang KaminiS93 445 3 6 م0,0.5983
5949345152205785905_121.jpg,"7:49 مصر ٦ Top Latest People Media Lists مريو درجه ٧ليه يطيح بالرمالك مصر من 27/12/2008 123 65 |/ 1.8K ٨ ه Lalla maryam للا مريم 13h وتونس شوفو للجماهير المغربية هير المغربية كأس افريقيا ف مصرملعب فارغ فيه فقط شجع المغرب مكاينش 1715 130 2.4K /ر|| ٨ ~8 Nageeb Dahmesh @NDahmesh 1d +3 يقولو الزمالك وبراميدز بيكسبوكاس مصر عشان مش بنشارك في البطولة اكاس  كأس رسالة تشجع التب مصر جما,","7 49 مصر 6 Top Latest People Media Lists مريو درجه 7ليه يطيح بالرمالك مصر من 27 12 2008 123 65 1.8K 8 Lalla maryam للا مريم 13h وتونس شوفو للجماهير المغربية هير المغربية كأس افريقيا مصرملعب فارغ فيه فقط شجع المغرب مكاينش 1715 130 2.4K 8 8 Nageeb Dahmesh NDahmesh 1d 3 يقولو الزمالك وبراميدز بيكسبوكاس مصر عشان مش بنشارك في البطولة اكاس كأس رسالة تشجع التب مصر جما,",0.69
